X,Y,Goal,Distance,Angle
92.8,39.4,0,27.2066168422316,88.7363274483417
98.1,46.9,1,22.961271741783,107.487997376149
98.6,26.6,0,25.2491584018161,57.9465095156369
93.4,47.8,0,27.7200288600138,106.342882543442
85.3,31.9,0,35.6328500123131,76.8607580726367
100.5,22.6,0,26.1344600097266,48.257221940667
84.0,42.9,0,36.1166166743232,94.6055484257728
97.7,48.8,0,23.9735270663288,111.535125828758
98.7,48.2,1,22.823890991678,111.05553423323
101.7,57.2,0,25.1143385339929,133.225205681838
109.4,17.6,0,24.7814446713665,25.3241814019472
101.7,31.8,0,20.0531792990538,65.8634484332772
98.7,25.3,0,25.8801081914276,55.3888578154696
92.4,49.5,0,29.1892103353277,108.993611524749
94.8,46.1,0,25.9277843249283,103.607471082985
91.7,48.7,0,29.6070937445741,107.088501062836
91.7,31.0,0,29.6966328057576,72.3582328073608
83.6,41.2,0,36.4197748482881,91.8881880067411
94.6,33.9,0,26.122212769978,76.495735483485
95.1,37.4,0,25.0353749722268,84.0389102174214
96.0,34.4,0,24.644674881199,76.8659776936037
96.0,52.3,0,26.9683147415629,117.135139622077
94.2,54.4,0,29.5465734053883,119.167613379578
101.0,34.3,0,19.83658236693,73.3007557660064
91.0,44.7,0,29.3783934210161,99.2058235096365
93.5,22.4,0,31.8121046144388,56.4098378296357
101.2,30.6,0,21.019038988498,63.434948822922
86.3,51.0,0,35.4498236949071,108.077174296825
86.5,67.1,0,43.0889777089223,128.971308154425
92.7,31.3,0,28.6527485592569,72.3238913013465
98.4,62.2,0,30.9741827979367,135.784824602992
92.7,36.6,0,27.5109069279804,82.9008158312744
95.8,33.6,0,25.0319795461725,75.1865358811953
95.9,37.4,0,24.2398432338165,83.8425276604463
94.6,50.7,0,27.5617488559779,112.843737912328
86.7,53.5,0,35.9324365998188,112.06789956241
90.7,28.2,0,31.5868643584639,68.0638564186416
99.6,30.9,0,22.3376364013743,65.9593804654229
88.4,48.8,0,32.8024389337134,105.561510325328
96.9,24.0,0,28.1,55.2919507274773
96.3,55.3,0,28.2095728432743,122.845058302778
100.2,20.2,0,28.0014285349873,45.0
90.3,49.3,0,31.1220179294338,107.386972176916
99.8,19.3,0,28.9228283540874,44.2995974877646
90.2,43.3,0,29.9821613630505,96.3190883289957
89.2,48.5,0,31.9513692977312,105.428122178009
94.8,44.8,0,25.6530699917183,100.784297867563
100.3,18.5,0,29.1605898431428,42.4983771857182
81.9,35.2,0,38.4011718571191,82.8194645022798
82.3,39.9,0,37.7001326257614,89.8480221614363
95.7,50.8,0,26.5919160648495,113.962488974578
96.2,42.5,0,23.9309423132479,95.9964740724115
86.6,32.1,0,34.3215675632684,76.6925681271451
100.7,58.5,0,26.7346217478385,133.787571910055
107.2,11.7,0,31.0601030262296,24.3370882758865
100.5,25.3,0,24.4200737099625,52.9893267663969
91.0,41.3,0,29.0291233074649,92.5667131350595
92.8,22.3,0,32.4519645013981,56.9465260499837
84.3,36.6,0,35.8615392865393,84.5596679689946
97.6,28.9,0,24.9993999927998,63.6399417926469
95.1,24.1,0,29.5435272098644,57.4395620188466
94.7,43.3,0,25.514309710435,97.4314079711725
99.1,21.6,0,27.8454664173542,48.639865230727
106.9,17.2,0,26.2954368664983,29.880012601843
96.5,47.8,0,24.7606542724541,108.361774176228
98.3,20.6,0,29.1075591556558,48.202992406507
93.4,25.8,0,30.152943471575,61.9051580986356
92.3,30.9,0,29.1564744096401,71.8136213291376
95.6,27.6,0,27.3700566312896,63.0604719361992
90.3,45.5,0,30.2049664790412,100.491477012332
97.4,26.2,0,26.4801812682617,58.5909484478413
97.3,29.0,0,25.2247893945619,64.1460301432356
91.1,31.2,0,30.210097649627,73.0645982150556
113.2,63.8,0,24.7523736235538,164.054604099077
96.9,56.9,0,28.6220194954863,126.189267014015
85.4,33.9,0,35.1336021495092,80.0014671530507
98.6,19.1,0,29.9127063302537,45.6772235375537
104.0,63.5,0,28.429737951659,145.750966993188
98.5,32.1,0,22.9054578648845,69.8245547691834
86.7,29.6,0,34.8862437072265,72.6557728635599
85.9,33.5,0,34.7139741314647,79.2079813698493
100.5,27.5,0,23.1624696438009,57.3390872783262
90.6,31.5,0,30.6040846946939,73.8745910214604
87.1,47.9,0,33.8351887832771,103.502319759616
96.4,23.2,0,28.9689488935998,54.5542896724018
97.1,20.4,0,30.1424949199631,49.439940165806
97.1,25.2,0,27.2662795408541,57.1258904444495
106.5,16.9,0,26.755560169804,30.3026807204881
103.6,67.3,0,31.8472918785884,149.005389523944
88.0,44.4,0,32.3010835731559,97.8290765100596
96.2,62.2,0,32.5465820018017,133.007906427034
95.2,42.9,0,24.9689807561302,96.6696198423123
96.4,26.9,1,26.9920358624539,60.9660133089977
93.8,22.6,0,31.4515500412937,56.4109831267654
99.0,18.9,1,29.7692794672629,44.8639057677945
94.7,53.2,0,28.5364678963603,117.552811576718
100.0,32.4,1,21.3953265925061,69.1932089872888
94.2,36.7,0,26.0101903107224,82.7110476763899
93.6,37.3,0,26.5377090194312,84.1605076884826
83.1,46.0,0,37.3846225071218,99.2355590931659
100.0,19.5,0,28.6400069832394,44.2926806314558
96.0,40.7,0,24.0102061632132,91.6706532714001
96.9,50.5,0,25.3743965445486,114.443954780417
96.7,23.5,0,28.5506567350035,54.6956099233824
92.7,52.3,0,29.94294574687,114.253919724317
88.8,36.5,0,31.3957003425628,83.5993484318106
99.1,29.7,0,23.3002145912865,63.7648632928963
114.1,62.1,0,22.8740027105008,165.05244771119
91.8,42.3,0,28.2936388610585,94.6627393362547
92.2,24.8,0,31.6840653957159,61.3318116084683
99.7,57.2,0,26.6069539782366,130.274294154214
95.8,21.4,0,30.5221231240554,52.4542988127485
103.6,15.3,0,29.6487773778279,33.5828725537393
91.7,36.4,1,28.5280563656201,82.7504278048909
97.8,15.0,0,33.434114314574,41.6050764578817
81.7,32.6,0,39.0083324432101,79.0645444127026
90.1,47.2,0,30.7546744414569,103.539210530207
92.4,39.0,0,27.6181100005051,87.9249736385826
94.4,23.9,0,30.2418584085039,57.8339560717044
94.3,22.8,0,30.924585688413,56.2071598855634
55.4,19.6,0,67.7445200735823,72.4744316262771
95.7,44.9,0,24.7891105124811,101.40059027734
87.8,41.9,0,32.2560071924595,93.3768913531949
97.1,20.1,0,30.3384244811757,49.0095015414393
100.5,21.8,0,26.6737698872881,46.974934010882
94.0,33.1,0,26.9,75.137184057655
96.3,25.8,0,27.6284273891946,59.0718088137702
101.9,27.8,0,21.8277346511268,56.0187239039989
92.2,37.0,0,27.9614019677126,83.8408369708569
93.1,36.0,0,27.1957717301789,81.5421562518765
89.3,25.8,0,33.82499076127,65.1775368901938
83.3,34.2,0,37.155484117422,81.0193566257446
96.2,27.6,0,26.8365422511917,62.4801075690498
96.6,28.6,0,26.0292143561806,64.0256060375687
90.0,38.2,0,30.0539514872837,86.5663696375495
91.3,24.5,0,32.6180931386248,61.6278624858173
101.1,44.9,1,19.5248559533739,104.53445508054
99.4,60.3,0,28.9214453304118,134.579745095283
103.4,62.7,1,28.1220554014105,143.822834068556
92.5,46.3,0,28.212408617486,102.903284595874
102.5,17.4,0,28.5833867832348,37.7519183427772
96.6,39.6,0,23.4034185537071,89.0206803456604
94.5,42.9,0,25.6643721918149,96.4881151165106
100.7,27.9,0,22.7793766376519,57.914632042321
96.1,36.6,0,24.1406296521031,81.9034628321116
89.0,41.7,0,31.046577911261,93.1388826338835
98.0,54.9,0,26.5708486879889,124.108713996772
110.4,16.2,0,25.6632032295269,21.9672434068129
101.6,37.1,1,18.6271307506014,81.0433643920881
101.0,26.8,0,23.1352544831476,55.2108676910779
84.8,44.5,0,35.4864762973164,97.2852278279211
88.1,49.1,0,33.1725790375123,105.921670941818
88.4,29.3,0,33.3624039901204,71.2935092313935
100.2,46.0,0,20.68912757948,106.858398767738
97.5,33.5,0,23.4200768572607,73.8865817669107
98.9,56.7,0,26.9091062653519,128.360529481106
87.3,42.4,0,32.7879551054957,94.1976683571609
95.3,24.8,0,29.0022412927001,58.3924977537511
101.6,21.4,0,26.1633331209921,44.6902961000412
99.1,26.8,0,24.7194255596687,57.7243556854224
100.9,21.6,0,26.5211236564366,46.0693970206331
92.1,18.7,0,35.101282027869,52.6404067610268
101.3,33.5,0,19.7974745864214,70.8328765995142
93.6,39.0,0,26.418932605236,87.8307424102716
97.3,24.0,0,27.7721083103174,54.8220649451924
95.7,28.9,0,26.7151642330718,65.4495476107926
97.5,37.2,0,22.673552875542,82.9063270722129
88.1,27.4,0,34.298250684255,68.4467569293125
92.8,31.8,0,28.4091534544766,73.2234857123622
95.9,30.6,0,25.8683203938717,68.6921528591759
96.9,11.4,0,36.7637049275505,38.9275435927923
97.3,40.3,0,22.7019822923021,90.7571688650584
101.4,17.2,0,29.4244796045741,39.2072035049678
97.9,41.2,0,22.1325552072055,93.1080309349998
87.8,50.0,0,33.7170579973995,107.252652166821
92.3,31.6,0,28.9456387043022,73.1301202626703
89.8,40.9,0,30.2134076197969,91.7069849023547
96.5,35.4,0,23.9459808736247,78.9246926662373
81.4,40.8,0,38.6082892653896,91.1873073157287
99.0,46.0,0,21.8403296678416,105.945395900923
96.6,41.7,0,23.4616708697399,94.1552138055848
97.7,25.6,1,26.5452443951831,57.1480554611855
91.2,24.7,0,32.6118076775882,62.0205256115199
93.5,38.1,0,26.5680258958019,85.8990183023153
86.9,22.3,0,37.5353167030731,61.8646592331322
107.0,17.1,0,26.3326793167729,29.5829530059387
96.0,23.5,0,29.1247317584214,55.4914770123316
96.6,54.1,0,27.3197730590867,121.071658060846
95.9,46.2,1,24.8847342762586,104.42714428055
100.5,39.9,1,19.5002564085706,89.7061780653488
85.2,36.8,0,34.9468167362923,84.7461972487377
95.4,34.6,0,25.1857102341784,77.6192430711928
95.4,65.5,1,35.4317654090225,136.029154804306
52.0,44.6,0,68.1554106436165,93.869994960506
91.7,30.8,0,29.7578561055732,71.9912605913229
96.0,52.4,0,27.0140704078449,117.323891301347
87.4,52.2,0,34.8080450470865,110.517514102653
89.8,37.0,0,30.348640826238,84.3269778600747
112.0,17.6,0,23.7857099957096,19.6538240580533
113.1,65.6,0,26.5135814253752,164.915460354862
92.9,32.3,1,28.1726818034776,74.1384106402548
88.3,41.2,0,31.7227048027119,92.1678902792212
102.7,11.9,0,32.9984848137002,31.6188772271423
95.5,63.9,0,34.2265978443666,134.289758122939
95.1,49.8,0,26.7591105980748,111.48332376322
97.9,21.3,0,28.9499568220749,49.7636416907262
96.0,49.6,1,25.8487910742456,111.801409486352
88.9,39.4,0,31.105787242891,88.8947522987235
88.5,18.9,1,37.9138497122094,56.1841921209906
90.1,42.5,0,30.0043330204156,94.7794999188053
84.6,38.8,0,35.4203331435491,88.0585136090857
112.6,15.9,0,25.2105136798122,17.0693106120877
96.0,53.3,0,27.4388410833985,118.99375904636
93.1,43.4,0,27.1140185144143,97.2036472869753
88.8,42.4,0,31.2921715449727,94.3987053549955
96.1,57.6,0,29.681138792169,126.367993278232
84.0,29.7,0,37.4444922518653,74.03358583901
95.4,23.2,0,29.7892598095354,55.6697828044967
101.6,22.1,0,25.6704109822963,45.7891481601459
115.3,74.9,0,35.2150535992777,172.330094813823
115.0,4.7,1,35.652349151213,8.06192018144586
87.7,49.0,0,33.5304339369475,105.569845166091
85.6,46.5,0,35.0087132011447,100.70008446286
79.6,36.7,0,40.5345531614695,85.3302664890857
95.4,26.5,0,28.0608267875342,61.2428791026976
90.8,23.1,0,33.7379608156747,59.9391525337694
99.9,30.5,1,22.2319589780118,64.7028576614127
86.3,26.9,0,36.156603822815,68.7576995306902
81.0,32.6,0,39.6958436111389,79.2562129290191
90.4,18.7,0,36.4671084677686,54.2614133806401
94.7,33.8,0,26.0486084081281,76.2304947331109
96.5,57.3,0,29.1811583046321,126.359393586176
83.6,47.0,0,37.0669664256464,100.885527054659
93.8,57.9,0,31.7308997666313,124.341127906209
100.8,26.2,0,23.6448725942856,54.2933085993971
83.0,31.5,0,37.9637985454564,77.0619436828135
90.4,21.2,0,35.065652710309,57.5789352374931
104.4,7.3,0,36.2305120030065,25.5041394868137
107.5,9.2,0,33.2398856797071,22.0894863971635
89.9,44.0,0,30.3646175671619,97.5697050548179
90.6,50.3,0,31.1520464817321,109.307405945824
85.9,32.0,0,35.025847598595,76.7969466673509
93.2,19.6,0,33.6808550960334,52.721825800131
100.6,22.9,1,25.860587773676,48.6056516739123
101.1,20.1,0,27.4448537981167,43.5236314901869
98.2,34.6,0,22.4588512618077,76.08750532348
78.6,24.7,0,44.1367194068612,69.7174409110834
86.8,51.3,0,35.0703578538914,108.796594567138
95.5,35.6,0,24.8919665755842,79.8186799934856
97.3,15.8,0,33.1802652189521,43.1681368215608
92.6,57.9,0,32.7287335532556,123.155969797858
96.4,43.7,0,23.8882816460289,98.910280851132
89.8,48.7,0,31.4281720753849,106.070605009983
98.7,33.9,0,22.1562632228451,74.019082851605
100.4,16.1,0,30.9090601604125,39.354619421995
99.4,48.6,0,22.32308222446,112.659352040006
83.3,34.2,0,37.155484117422,81.0193566257446
85.9,23.2,0,38.0138132788596,63.7719789327798
100.3,18.2,0,29.3824777716244,42.1031663562598
81.7,39.2,0,38.3083541802568,88.8033953205013
87.8,37.4,0,32.3047984051905,85.3836479064489
93.5,50.9,0,28.6541445518794,112.358382668983
93.8,47.4,0,27.224988521577,105.771948056855
96.9,34.5,1,23.7457364594152,76.6075022462489
101.1,27.7,0,22.5499445675594,56.9441771884463
93.5,37.1,0,26.6582069914689,83.7547473213231
90.4,47.2,0,30.4630924234556,103.671307132196
87.9,51.1,0,33.9649819667257,109.075098492446
86.0,45.2,0,34.3953485227291,98.6955028774248
94.9,42.6,0,25.2343020509781,95.9139290408006
94.4,28.2,0,28.1886501982624,65.2532517873738
91.3,48.8,1,30.0188274254675,107.046597926992
89.1,29.3,0,32.7001529048413,70.9001396790434
93.9,22.7,1,31.3129366237023,56.4621795368955
98.0,18.7,0,30.6217243146104,45.9261790353961
87.0,30.9,0,34.2317104451414,74.5834024586291
79.4,24.9,0,43.3170866979764,69.598766020842
97.6,49.9,0,24.4902021224816,113.843716799116
94.1,35.3,0,26.3229937507116,79.7146220250525
98.4,21.9,0,28.1810219828877,50.038239073331
98.4,32.8,0,22.7683991532123,71.565051177078
103.0,62.2,0,27.9614019677126,142.556344056439
95.8,10.5,0,38.1561266378022,39.3633641248722
97.6,32.5,0,23.6222352879655,71.4883500455026
83.0,53.4,0,39.3517471022571,109.908470290326
88.7,23.8,1,35.2438647143017,62.6351865876502
90.0,29.2,0,31.8847926134074,70.2011236454751
97.9,53.7,0,26.0019230058086,121.795167267687
96.3,29.0,0,26.1283371074395,65.102334561508
85.4,32.2,0,35.4682957019364,77.2959763859431
93.4,35.5,1,26.9779539624487,80.3980174238149
79.3,40.4,0,40.7019655545036,90.5630853551962
93.7,34.6,0,26.8486498729452,78.3971040772486
88.0,43.4,0,32.1801180855509,96.0649224454479
90.3,34.0,0,30.3,78.5788137250007
96.7,23.4,0,28.6085651510173,54.5321666831974
92.3,56.0,0,31.9889043263442,120.011474702287
93.8,36.5,0,26.4327448442268,82.3910326868287
84.3,28.1,0,37.6311041560037,71.565051177078
96.7,56.8,0,28.7250761530757,125.792736234479
85.5,29.6,0,36.0334566757063,73.2246051203707
102.8,16.4,0,29.2027395975104,36.0850730428521
86.2,54.3,0,36.7005449550821,112.93210043759
93.0,38.2,0,27.0599334810712,86.1859251657097
87.8,34.4,0,32.6833290838005,80.1341930569156
93.1,26.3,0,30.1877458582121,63.0105434035605
98.9,56.3,0,26.6627080395072,127.686511371968
98.5,26.4,0,25.4403223250021,57.6842676881065
82.7,54.9,0,40.1659059402374,111.774920454715
88.1,60.1,0,37.7043764038076,122.214784899768
98.3,43.7,0,22.0131778714478,99.6762710997723
106.7,15.5,1,27.8772308524358,28.495638618245
88.8,34.5,0,31.6810669012267,80.0024966620574
90.9,49.2,0,30.5196657910928,107.544412569561
95.9,66.3,0,35.6721179634739,137.499419596521
88.0,41.1,0,32.0189006681991,91.9687672065239
88.8,40.1,0,31.2001602559987,90.1836396901194
92.3,33.4,0,28.4754280038071,76.5981813126215
91.8,34.0,0,28.8312330641615,77.9885216136346
90.6,25.3,0,32.8701992692469,63.434948822922
96.6,37.3,1,23.5552541909443,83.418055344822
84.4,21.0,0,40.3529428914423,61.9108087557244
92.3,34.5,0,28.2407506982375,78.7696449463571
86.6,23.9,0,37.0778909864086,64.2642628623147
57.0,45.3,0,63.2225434477292,94.8087979505319
94.2,23.0,0,30.897249068485,56.6185243527946
98.9,56.2,0,26.6016916755307,127.516063251876
86.8,40.4,0,33.2024095511154,90.6902771978651
90.2,21.1,1,35.2880999771878,57.6159779215274
89.9,30.8,0,31.4745929282652,73.0043408049604
87.8,47.3,0,33.017116772971,102.773499103812
101.5,64.1,0,30.3819025079076,142.48889920164
91.0,28.7,0,31.1237851168524,68.7113672121775
100.8,62.3,0,29.4266885666736,139.271991710836
83.8,28.4,0,38.0131556174964,72.2323595329131
93.1,33.6,0,27.6508589378341,76.617101137014
85.9,48.2,0,35.0720686586919,103.521150060547
91.4,49.3,0,30.0740752143769,108.013220943258
96.1,45.7,0,24.5703072833858,103.414102496133
91.9,26.5,0,31.1746692043396,64.339111314892
95.3,30.4,0,26.5,68.7606894476897
88.2,42.7,0,31.9144168049488,94.8530963869924
92.7,46.0,0,27.9515652513415,102.395406833758
92.2,55.2,0,31.6840653957159,118.668188391532
88.4,38.5,0,31.6355812337943,87.2823036172923
83.7,37.4,0,36.3929938312308,85.9031663486898
96.1,35.1,0,24.3971309788672,78.4137234653715
88.4,22.6,0,36.073813216792,61.1613725067204
96.7,33.2,0,24.2720003295979,73.7303530077404
98.4,45.2,0,22.2171105231981,103.535856369134
90.0,41.6,0,30.0426363690006,93.0528825147925
81.2,35.8,0,39.0266575560859,83.8219350978716
83.9,23.0,0,39.9025061869552,64.7835913663553
101.7,43.0,0,18.5442713526307,99.309940174986
100.3,7.9,0,37.662979170533,31.5377387641845
114.4,15.7,0,24.93692041933,12.9773953378174
100.8,51.8,0,22.5361931124136,121.574190750285
99.8,38.4,0,20.2632672587616,85.4711757630674
99.9,45.2,0,20.761743664731,104.504773277197
